Channel,SNR_dB,SNR_Linear,Signal_RMS,Baseline_RMS
PO3,-0.12850571689445264,0.9708439494225407,10.726841186911724,10.886722091366096
POz,-0.16476599747656967,0.962771886757359,10.70834714366015,10.913416792637722
PO4,-0.00570016266772054,0.9986883500071579,10.835029652191722,10.842142533447904
